file_name,file_path,class_name,class_index
1327.jpg,..\data\01_raw\seg_train\mountain\1327.jpg,mountain,3
13277.jpg,..\data\01_raw\seg_train\mountain\13277.jpg,mountain,3
13281.jpg,..\data\01_raw\seg_train\mountain\13281.jpg,mountain,3
13286.jpg,..\data\01_raw\seg_train\mountain\13286.jpg,mountain,3
13313.jpg,..\data\01_raw\seg_train\mountain\13313.jpg,mountain,3
13319.jpg,..\data\01_raw\seg_train\mountain\13319.jpg,mountain,3
13324.jpg,..\data\01_raw\seg_train\mountain\13324.jpg,mountain,3
13327.jpg,..\data\01_raw\seg_train\mountain\13327.jpg,mountain,3
13339.jpg,..\data\01_raw\seg_train\mountain\13339.jpg,mountain,3
13343.jpg,..\data\01_raw\seg_train\mountain\13343.jpg,mountain,3
13348.jpg,..\data\01_raw\seg_train\mountain\13348.jpg,mountain,3
13349.jpg,..\data\01_raw\seg_train\mountain\13349.jpg,mountain,3
13355.jpg,..\data\01_raw\seg_train\mountain\13355.jpg,mountain,3
1336.jpg,..\data\01_raw\seg_train\mountain\1336.jpg,mountain,3
13376.jpg,..\data\01_raw\seg_train\mountain\13376.jpg,mountain,3
13393.jpg,..\data\01_raw\seg_train\mountain\13393.jpg,mountain,3
13397.jpg,..\data\01_raw\seg_train\mountain\13397.jpg,mountain,3
1340.jpg,..\data\01_raw\seg_train\mountain\1340.jpg,mountain,3
13405.jpg,..\data\01_raw\seg_train\mountain\13405.jpg,mountain,3
13411.jpg,..\data\01_raw\seg_train\mountain\13411.jpg,mountain,3
13419.jpg,..\data\01_raw\seg_train\mountain\13419.jpg,mountain,3
1344.jpg,..\data\01_raw\seg_train\mountain\1344.jpg,mountain,3
13445.jpg,..\data\01_raw\seg_train\mountain\13445.jpg,mountain,3
13464.jpg,..\data\01_raw\seg_train\mountain\13464.jpg,mountain,3
13495.jpg,..\data\01_raw\seg_train\mountain\13495.jpg,mountain,3
13497.jpg,..\data\01_raw\seg_train\mountain\13497.jpg,mountain,3
1350.jpg,..\data\01_raw\seg_train\mountain\1350.jpg,mountain,3
13505.jpg,..\data\01_raw\seg_train\mountain\13505.jpg,mountain,3
13522.jpg,..\data\01_raw\seg_train\mountain\13522.jpg,mountain,3
1353.jpg,..\data\01_raw\seg_train\mountain\1353.jpg,mountain,3
13543.jpg,..\data\01_raw\seg_train\mountain\13543.jpg,mountain,3
13546.jpg,..\data\01_raw\seg_train\mountain\13546.jpg,mountain,3
13549.jpg,..\data\01_raw\seg_train\mountain\13549.jpg,mountain,3
13553.jpg,..\data\01_raw\seg_train\mountain\13553.jpg,mountain,3
13559.jpg,..\data\01_raw\seg_train\mountain\13559.jpg,mountain,3
13563.jpg,..\data\01_raw\seg_train\mountain\13563.jpg,mountain,3
1357.jpg,..\data\01_raw\seg_train\mountain\1357.jpg,mountain,3
13577.jpg,..\data\01_raw\seg_train\mountain\13577.jpg,mountain,3
13611.jpg,..\data\01_raw\seg_train\mountain\13611.jpg,mountain,3
13613.jpg,..\data\01_raw\seg_train\mountain\13613.jpg,mountain,3
13618.jpg,..\data\01_raw\seg_train\mountain\13618.jpg,mountain,3
1362.jpg,..\data\01_raw\seg_train\mountain\1362.jpg,mountain,3
13627.jpg,..\data\01_raw\seg_train\mountain\13627.jpg,mountain,3
13648.jpg,..\data\01_raw\seg_train\mountain\13648.jpg,mountain,3
13654.jpg,..\data\01_raw\seg_train\mountain\13654.jpg,mountain,3
13656.jpg,..\data\01_raw\seg_train\mountain\13656.jpg,mountain,3
13658.jpg,..\data\01_raw\seg_train\mountain\13658.jpg,mountain,3
13668.jpg,..\data\01_raw\seg_train\mountain\13668.jpg,mountain,3
13673.jpg,..\data\01_raw\seg_train\mountain\13673.jpg,mountain,3
13705.jpg,..\data\01_raw\seg_train\mountain\13705.jpg,mountain,3
13711.jpg,..\data\01_raw\seg_train\mountain\13711.jpg,mountain,3
13720.jpg,..\data\01_raw\seg_train\mountain\13720.jpg,mountain,3
13730.jpg,..\data\01_raw\seg_train\mountain\13730.jpg,mountain,3
13731.jpg,..\data\01_raw\seg_train\mountain\13731.jpg,mountain,3
13737.jpg,..\data\01_raw\seg_train\mountain\13737.jpg,mountain,3
13761.jpg,..\data\01_raw\seg_train\mountain\13761.jpg,mountain,3
13781.jpg,..\data\01_raw\seg_train\mountain\13781.jpg,mountain,3
13788.jpg,..\data\01_raw\seg_train\mountain\13788.jpg,mountain,3
13792.jpg,..\data\01_raw\seg_train\mountain\13792.jpg,mountain,3
1380.jpg,..\data\01_raw\seg_train\mountain\1380.jpg,mountain,3
13818.jpg,..\data\01_raw\seg_train\mountain\13818.jpg,mountain,3
13825.jpg,..\data\01_raw\seg_train\mountain\13825.jpg,mountain,3
13829.jpg,..\data\01_raw\seg_train\mountain\13829.jpg,mountain,3
13836.jpg,..\data\01_raw\seg_train\mountain\13836.jpg,mountain,3
13849.jpg,..\data\01_raw\seg_train\mountain\13849.jpg,mountain,3
13855.jpg,..\data\01_raw\seg_train\mountain\13855.jpg,mountain,3
13859.jpg,..\data\01_raw\seg_train\mountain\13859.jpg,mountain,3
13864.jpg,..\data\01_raw\seg_train\mountain\13864.jpg,mountain,3
13868.jpg,..\data\01_raw\seg_train\mountain\13868.jpg,mountain,3
13885.jpg,..\data\01_raw\seg_train\mountain\13885.jpg,mountain,3
1389.jpg,..\data\01_raw\seg_train\mountain\1389.jpg,mountain,3
13909.jpg,..\data\01_raw\seg_train\mountain\13909.jpg,mountain,3
13928.jpg,..\data\01_raw\seg_train\mountain\13928.jpg,mountain,3
13930.jpg,..\data\01_raw\seg_train\mountain\13930.jpg,mountain,3
13934.jpg,..\data\01_raw\seg_train\mountain\13934.jpg,mountain,3
13938.jpg,..\data\01_raw\seg_train\mountain\13938.jpg,mountain,3
13958.jpg,..\data\01_raw\seg_train\mountain\13958.jpg,mountain,3
13959.jpg,..\data\01_raw\seg_train\mountain\13959.jpg,mountain,3
1396.jpg,..\data\01_raw\seg_train\mountain\1396.jpg,mountain,3
13962.jpg,..\data\01_raw\seg_train\mountain\13962.jpg,mountain,3
13997.jpg,..\data\01_raw\seg_train\mountain\13997.jpg,mountain,3
14024.jpg,..\data\01_raw\seg_train\mountain\14024.jpg,mountain,3
14025.jpg,..\data\01_raw\seg_train\mountain\14025.jpg,mountain,3
14029.jpg,..\data\01_raw\seg_train\mountain\14029.jpg,mountain,3
14036.jpg,..\data\01_raw\seg_train\mountain\14036.jpg,mountain,3
14039.jpg,..\data\01_raw\seg_train\mountain\14039.jpg,mountain,3
14043.jpg,..\data\01_raw\seg_train\mountain\14043.jpg,mountain,3
14060.jpg,..\data\01_raw\seg_train\mountain\14060.jpg,mountain,3
1408.jpg,..\data\01_raw\seg_train\mountain\1408.jpg,mountain,3
14080.jpg,..\data\01_raw\seg_train\mountain\14080.jpg,mountain,3
14095.jpg,..\data\01_raw\seg_train\mountain\14095.jpg,mountain,3
14096.jpg,..\data\01_raw\seg_train\mountain\14096.jpg,mountain,3
14105.jpg,..\data\01_raw\seg_train\mountain\14105.jpg,mountain,3
14111.jpg,..\data\01_raw\seg_train\mountain\14111.jpg,mountain,3
14117.jpg,..\data\01_raw\seg_train\mountain\14117.jpg,mountain,3
14118.jpg,..\data\01_raw\seg_train\mountain\14118.jpg,mountain,3
1412.jpg,..\data\01_raw\seg_train\mountain\1412.jpg,mountain,3
14135.jpg,..\data\01_raw\seg_train\mountain\14135.jpg,mountain,3
14140.jpg,..\data\01_raw\seg_train\mountain\14140.jpg,mountain,3
14142.jpg,..\data\01_raw\seg_train\mountain\14142.jpg,mountain,3
14147.jpg,..\data\01_raw\seg_train\mountain\14147.jpg,mountain,3
14154.jpg,..\data\01_raw\seg_train\mountain\14154.jpg,mountain,3
14175.jpg,..\data\01_raw\seg_train\mountain\14175.jpg,mountain,3
14179.jpg,..\data\01_raw\seg_train\mountain\14179.jpg,mountain,3
14190.jpg,..\data\01_raw\seg_train\mountain\14190.jpg,mountain,3
14192.jpg,..\data\01_raw\seg_train\mountain\14192.jpg,mountain,3
14196.jpg,..\data\01_raw\seg_train\mountain\14196.jpg,mountain,3
14198.jpg,..\data\01_raw\seg_train\mountain\14198.jpg,mountain,3
1420.jpg,..\data\01_raw\seg_train\mountain\1420.jpg,mountain,3
14203.jpg,..\data\01_raw\seg_train\mountain\14203.jpg,mountain,3
14207.jpg,..\data\01_raw\seg_train\mountain\14207.jpg,mountain,3
14221.jpg,..\data\01_raw\seg_train\mountain\14221.jpg,mountain,3
14230.jpg,..\data\01_raw\seg_train\mountain\14230.jpg,mountain,3
14239.jpg,..\data\01_raw\seg_train\mountain\14239.jpg,mountain,3
14243.jpg,..\data\01_raw\seg_train\mountain\14243.jpg,mountain,3
14245.jpg,..\data\01_raw\seg_train\mountain\14245.jpg,mountain,3
14255.jpg,..\data\01_raw\seg_train\mountain\14255.jpg,mountain,3
1426.jpg,..\data\01_raw\seg_train\mountain\1426.jpg,mountain,3
14270.jpg,..\data\01_raw\seg_train\mountain\14270.jpg,mountain,3
14282.jpg,..\data\01_raw\seg_train\mountain\14282.jpg,mountain,3
14283.jpg,..\data\01_raw\seg_train\mountain\14283.jpg,mountain,3
14288.jpg,..\data\01_raw\seg_train\mountain\14288.jpg,mountain,3
14299.jpg,..\data\01_raw\seg_train\mountain\14299.jpg,mountain,3
14311.jpg,..\data\01_raw\seg_train\mountain\14311.jpg,mountain,3
14314.jpg,..\data\01_raw\seg_train\mountain\14314.jpg,mountain,3
14319.jpg,..\data\01_raw\seg_train\mountain\14319.jpg,mountain,3
1432.jpg,..\data\01_raw\seg_train\mountain\1432.jpg,mountain,3
14323.jpg,..\data\01_raw\seg_train\mountain\14323.jpg,mountain,3
14334.jpg,..\data\01_raw\seg_train\mountain\14334.jpg,mountain,3
14340.jpg,..\data\01_raw\seg_train\mountain\14340.jpg,mountain,3
14341.jpg,..\data\01_raw\seg_train\mountain\14341.jpg,mountain,3
14363.jpg,..\data\01_raw\seg_train\mountain\14363.jpg,mountain,3
14373.jpg,..\data\01_raw\seg_train\mountain\14373.jpg,mountain,3
14379.jpg,..\data\01_raw\seg_train\mountain\14379.jpg,mountain,3
14400.jpg,..\data\01_raw\seg_train\mountain\14400.jpg,mountain,3
14403.jpg,..\data\01_raw\seg_train\mountain\14403.jpg,mountain,3
1441.jpg,..\data\01_raw\seg_train\mountain\1441.jpg,mountain,3
14412.jpg,..\data\01_raw\seg_train\mountain\14412.jpg,mountain,3
14437.jpg,..\data\01_raw\seg_train\mountain\14437.jpg,mountain,3
14443.jpg,..\data\01_raw\seg_train\mountain\14443.jpg,mountain,3
14446.jpg,..\data\01_raw\seg_train\mountain\14446.jpg,mountain,3
1446.jpg,..\data\01_raw\seg_train\mountain\1446.jpg,mountain,3
14462.jpg,..\data\01_raw\seg_train\mountain\14462.jpg,mountain,3
14472.jpg,..\data\01_raw\seg_train\mountain\14472.jpg,mountain,3
14483.jpg,..\data\01_raw\seg_train\mountain\14483.jpg,mountain,3
14499.jpg,..\data\01_raw\seg_train\mountain\14499.jpg,mountain,3
14505.jpg,..\data\01_raw\seg_train\mountain\14505.jpg,mountain,3
14518.jpg,..\data\01_raw\seg_train\mountain\14518.jpg,mountain,3
14523.jpg,..\data\01_raw\seg_train\mountain\14523.jpg,mountain,3
14529.jpg,..\data\01_raw\seg_train\mountain\14529.jpg,mountain,3
1454.jpg,..\data\01_raw\seg_train\mountain\1454.jpg,mountain,3
14560.jpg,..\data\01_raw\seg_train\mountain\14560.jpg,mountain,3
14564.jpg,..\data\01_raw\seg_train\mountain\14564.jpg,mountain,3
14575.jpg,..\data\01_raw\seg_train\mountain\14575.jpg,mountain,3
14579.jpg,..\data\01_raw\seg_train\mountain\14579.jpg,mountain,3
14582.jpg,..\data\01_raw\seg_train\mountain\14582.jpg,mountain,3
14592.jpg,..\data\01_raw\seg_train\mountain\14592.jpg,mountain,3
14597.jpg,..\data\01_raw\seg_train\mountain\14597.jpg,mountain,3
1460.jpg,..\data\01_raw\seg_train\mountain\1460.jpg,mountain,3
14600.jpg,..\data\01_raw\seg_train\mountain\14600.jpg,mountain,3
14602.jpg,..\data\01_raw\seg_train\mountain\14602.jpg,mountain,3
14605.jpg,..\data\01_raw\seg_train\mountain\14605.jpg,mountain,3
1461.jpg,..\data\01_raw\seg_train\mountain\1461.jpg,mountain,3
14637.jpg,..\data\01_raw\seg_train\mountain\14637.jpg,mountain,3
1464.jpg,..\data\01_raw\seg_train\mountain\1464.jpg,mountain,3
14641.jpg,..\data\01_raw\seg_train\mountain\14641.jpg,mountain,3
14644.jpg,..\data\01_raw\seg_train\mountain\14644.jpg,mountain,3
14646.jpg,..\data\01_raw\seg_train\mountain\14646.jpg,mountain,3
14647.jpg,..\data\01_raw\seg_train\mountain\14647.jpg,mountain,3
1465.jpg,..\data\01_raw\seg_train\mountain\1465.jpg,mountain,3
14655.jpg,..\data\01_raw\seg_train\mountain\14655.jpg,mountain,3
14674.jpg,..\data\01_raw\seg_train\mountain\14674.jpg,mountain,3
14698.jpg,..\data\01_raw\seg_train\mountain\14698.jpg,mountain,3
14703.jpg,..\data\01_raw\seg_train\mountain\14703.jpg,mountain,3
14711.jpg,..\data\01_raw\seg_train\mountain\14711.jpg,mountain,3
14716.jpg,..\data\01_raw\seg_train\mountain\14716.jpg,mountain,3
14719.jpg,..\data\01_raw\seg_train\mountain\14719.jpg,mountain,3
14725.jpg,..\data\01_raw\seg_train\mountain\14725.jpg,mountain,3
14726.jpg,..\data\01_raw\seg_train\mountain\14726.jpg,mountain,3
1473.jpg,..\data\01_raw\seg_train\mountain\1473.jpg,mountain,3
14736.jpg,..\data\01_raw\seg_train\mountain\14736.jpg,mountain,3
14743.jpg,..\data\01_raw\seg_train\mountain\14743.jpg,mountain,3
14764.jpg,..\data\01_raw\seg_train\mountain\14764.jpg,mountain,3
14788.jpg,..\data\01_raw\seg_train\mountain\14788.jpg,mountain,3
14794.jpg,..\data\01_raw\seg_train\mountain\14794.jpg,mountain,3
148.jpg,..\data\01_raw\seg_train\mountain\148.jpg,mountain,3
1480.jpg,..\data\01_raw\seg_train\mountain\1480.jpg,mountain,3
14804.jpg,..\data\01_raw\seg_train\mountain\14804.jpg,mountain,3
14807.jpg,..\data\01_raw\seg_train\mountain\14807.jpg,mountain,3
14824.jpg,..\data\01_raw\seg_train\mountain\14824.jpg,mountain,3
14827.jpg,..\data\01_raw\seg_train\mountain\14827.jpg,mountain,3
14832.jpg,..\data\01_raw\seg_train\mountain\14832.jpg,mountain,3
14838.jpg,..\data\01_raw\seg_train\mountain\14838.jpg,mountain,3
14840.jpg,..\data\01_raw\seg_train\mountain\14840.jpg,mountain,3
14844.jpg,..\data\01_raw\seg_train\mountain\14844.jpg,mountain,3
14849.jpg,..\data\01_raw\seg_train\mountain\14849.jpg,mountain,3
14866.jpg,..\data\01_raw\seg_train\mountain\14866.jpg,mountain,3
14907.jpg,..\data\01_raw\seg_train\mountain\14907.jpg,mountain,3
14927.jpg,..\data\01_raw\seg_train\mountain\14927.jpg,mountain,3
14936.jpg,..\data\01_raw\seg_train\mountain\14936.jpg,mountain,3
14938.jpg,..\data\01_raw\seg_train\mountain\14938.jpg,mountain,3
14940.jpg,..\data\01_raw\seg_train\mountain\14940.jpg,mountain,3
14948.jpg,..\data\01_raw\seg_train\mountain\14948.jpg,mountain,3
14950.jpg,..\data\01_raw\seg_train\mountain\14950.jpg,mountain,3
14969.jpg,..\data\01_raw\seg_train\mountain\14969.jpg,mountain,3
14985.jpg,..\data\01_raw\seg_train\mountain\14985.jpg,mountain,3
14986.jpg,..\data\01_raw\seg_train\mountain\14986.jpg,mountain,3
14987.jpg,..\data\01_raw\seg_train\mountain\14987.jpg,mountain,3
14988.jpg,..\data\01_raw\seg_train\mountain\14988.jpg,mountain,3
14997.jpg,..\data\01_raw\seg_train\mountain\14997.jpg,mountain,3
14999.jpg,..\data\01_raw\seg_train\mountain\14999.jpg,mountain,3
1500.jpg,..\data\01_raw\seg_train\mountain\1500.jpg,mountain,3
15017.jpg,..\data\01_raw\seg_train\mountain\15017.jpg,mountain,3
15029.jpg,..\data\01_raw\seg_train\mountain\15029.jpg,mountain,3
15034.jpg,..\data\01_raw\seg_train\mountain\15034.jpg,mountain,3
15044.jpg,..\data\01_raw\seg_train\mountain\15044.jpg,mountain,3
15056.jpg,..\data\01_raw\seg_train\mountain\15056.jpg,mountain,3
1506.jpg,..\data\01_raw\seg_train\mountain\1506.jpg,mountain,3
15065.jpg,..\data\01_raw\seg_train\mountain\15065.jpg,mountain,3
15069.jpg,..\data\01_raw\seg_train\mountain\15069.jpg,mountain,3
15094.jpg,..\data\01_raw\seg_train\mountain\15094.jpg,mountain,3
15108.jpg,..\data\01_raw\seg_train\mountain\15108.jpg,mountain,3
15120.jpg,..\data\01_raw\seg_train\mountain\15120.jpg,mountain,3
15125.jpg,..\data\01_raw\seg_train\mountain\15125.jpg,mountain,3
1513.jpg,..\data\01_raw\seg_train\mountain\1513.jpg,mountain,3
15145.jpg,..\data\01_raw\seg_train\mountain\15145.jpg,mountain,3
15155.jpg,..\data\01_raw\seg_train\mountain\15155.jpg,mountain,3
15160.jpg,..\data\01_raw\seg_train\mountain\15160.jpg,mountain,3
15166.jpg,..\data\01_raw\seg_train\mountain\15166.jpg,mountain,3
15168.jpg,..\data\01_raw\seg_train\mountain\15168.jpg,mountain,3
15180.jpg,..\data\01_raw\seg_train\mountain\15180.jpg,mountain,3
15189.jpg,..\data\01_raw\seg_train\mountain\15189.jpg,mountain,3
15190.jpg,..\data\01_raw\seg_train\mountain\15190.jpg,mountain,3
15204.jpg,..\data\01_raw\seg_train\mountain\15204.jpg,mountain,3
15206.jpg,..\data\01_raw\seg_train\mountain\15206.jpg,mountain,3
15226.jpg,..\data\01_raw\seg_train\mountain\15226.jpg,mountain,3
15235.jpg,..\data\01_raw\seg_train\mountain\15235.jpg,mountain,3
15254.jpg,..\data\01_raw\seg_train\mountain\15254.jpg,mountain,3
1526.jpg,..\data\01_raw\seg_train\mountain\1526.jpg,mountain,3
15263.jpg,..\data\01_raw\seg_train\mountain\15263.jpg,mountain,3
15269.jpg,..\data\01_raw\seg_train\mountain\15269.jpg,mountain,3
15277.jpg,..\data\01_raw\seg_train\mountain\15277.jpg,mountain,3
15281.jpg,..\data\01_raw\seg_train\mountain\15281.jpg,mountain,3
15287.jpg,..\data\01_raw\seg_train\mountain\15287.jpg,mountain,3
15296.jpg,..\data\01_raw\seg_train\mountain\15296.jpg,mountain,3
153.jpg,..\data\01_raw\seg_train\mountain\153.jpg,mountain,3
15306.jpg,..\data\01_raw\seg_train\mountain\15306.jpg,mountain,3
15316.jpg,..\data\01_raw\seg_train\mountain\15316.jpg,mountain,3
15319.jpg,..\data\01_raw\seg_train\mountain\15319.jpg,mountain,3
15321.jpg,..\data\01_raw\seg_train\mountain\15321.jpg,mountain,3
15328.jpg,..\data\01_raw\seg_train\mountain\15328.jpg,mountain,3
15354.jpg,..\data\01_raw\seg_train\mountain\15354.jpg,mountain,3
15355.jpg,..\data\01_raw\seg_train\mountain\15355.jpg,mountain,3
15367.jpg,..\data\01_raw\seg_train\mountain\15367.jpg,mountain,3
15371.jpg,..\data\01_raw\seg_train\mountain\15371.jpg,mountain,3
15376.jpg,..\data\01_raw\seg_train\mountain\15376.jpg,mountain,3
1538.jpg,..\data\01_raw\seg_train\mountain\1538.jpg,mountain,3
15384.jpg,..\data\01_raw\seg_train\mountain\15384.jpg,mountain,3
1540.jpg,..\data\01_raw\seg_train\mountain\1540.jpg,mountain,3
15408.jpg,..\data\01_raw\seg_train\mountain\15408.jpg,mountain,3
1541.jpg,..\data\01_raw\seg_train\mountain\1541.jpg,mountain,3
15416.jpg,..\data\01_raw\seg_train\mountain\15416.jpg,mountain,3
15425.jpg,..\data\01_raw\seg_train\mountain\15425.jpg,mountain,3
15430.jpg,..\data\01_raw\seg_train\mountain\15430.jpg,mountain,3
15434.jpg,..\data\01_raw\seg_train\mountain\15434.jpg,mountain,3
15435.jpg,..\data\01_raw\seg_train\mountain\15435.jpg,mountain,3
15436.jpg,..\data\01_raw\seg_train\mountain\15436.jpg,mountain,3
15444.jpg,..\data\01_raw\seg_train\mountain\15444.jpg,mountain,3
15445.jpg,..\data\01_raw\seg_train\mountain\15445.jpg,mountain,3
15448.jpg,..\data\01_raw\seg_train\mountain\15448.jpg,mountain,3
15462.jpg,..\data\01_raw\seg_train\mountain\15462.jpg,mountain,3
15470.jpg,..\data\01_raw\seg_train\mountain\15470.jpg,mountain,3
15473.jpg,..\data\01_raw\seg_train\mountain\15473.jpg,mountain,3
15475.jpg,..\data\01_raw\seg_train\mountain\15475.jpg,mountain,3
15493.jpg,..\data\01_raw\seg_train\mountain\15493.jpg,mountain,3
155.jpg,..\data\01_raw\seg_train\mountain\155.jpg,mountain,3
15502.jpg,..\data\01_raw\seg_train\mountain\15502.jpg,mountain,3
15503.jpg,..\data\01_raw\seg_train\mountain\15503.jpg,mountain,3
15504.jpg,..\data\01_raw\seg_train\mountain\15504.jpg,mountain,3
15505.jpg,..\data\01_raw\seg_train\mountain\15505.jpg,mountain,3
15510.jpg,..\data\01_raw\seg_train\mountain\15510.jpg,mountain,3
15521.jpg,..\data\01_raw\seg_train\mountain\15521.jpg,mountain,3
15532.jpg,..\data\01_raw\seg_train\mountain\15532.jpg,mountain,3
15551.jpg,..\data\01_raw\seg_train\mountain\15551.jpg,mountain,3
15554.jpg,..\data\01_raw\seg_train\mountain\15554.jpg,mountain,3
15557.jpg,..\data\01_raw\seg_train\mountain\15557.jpg,mountain,3
15559.jpg,..\data\01_raw\seg_train\mountain\15559.jpg,mountain,3
15562.jpg,..\data\01_raw\seg_train\mountain\15562.jpg,mountain,3
15568.jpg,..\data\01_raw\seg_train\mountain\15568.jpg,mountain,3
1558.jpg,..\data\01_raw\seg_train\mountain\1558.jpg,mountain,3
1559.jpg,..\data\01_raw\seg_train\mountain\1559.jpg,mountain,3
15598.jpg,..\data\01_raw\seg_train\mountain\15598.jpg,mountain,3
15601.jpg,..\data\01_raw\seg_train\mountain\15601.jpg,mountain,3
15606.jpg,..\data\01_raw\seg_train\mountain\15606.jpg,mountain,3
15608.jpg,..\data\01_raw\seg_train\mountain\15608.jpg,mountain,3
15636.jpg,..\data\01_raw\seg_train\mountain\15636.jpg,mountain,3
15639.jpg,..\data\01_raw\seg_train\mountain\15639.jpg,mountain,3
15654.jpg,..\data\01_raw\seg_train\mountain\15654.jpg,mountain,3
1567.jpg,..\data\01_raw\seg_train\mountain\1567.jpg,mountain,3
15684.jpg,..\data\01_raw\seg_train\mountain\15684.jpg,mountain,3
15687.jpg,..\data\01_raw\seg_train\mountain\15687.jpg,mountain,3
15689.jpg,..\data\01_raw\seg_train\mountain\15689.jpg,mountain,3
15694.jpg,..\data\01_raw\seg_train\mountain\15694.jpg,mountain,3
15696.jpg,..\data\01_raw\seg_train\mountain\15696.jpg,mountain,3
15702.jpg,..\data\01_raw\seg_train\mountain\15702.jpg,mountain,3
15704.jpg,..\data\01_raw\seg_train\mountain\15704.jpg,mountain,3
15705.jpg,..\data\01_raw\seg_train\mountain\15705.jpg,mountain,3
15708.jpg,..\data\01_raw\seg_train\mountain\15708.jpg,mountain,3
15709.jpg,..\data\01_raw\seg_train\mountain\15709.jpg,mountain,3
15719.jpg,..\data\01_raw\seg_train\mountain\15719.jpg,mountain,3
1573.jpg,..\data\01_raw\seg_train\mountain\1573.jpg,mountain,3
15740.jpg,..\data\01_raw\seg_train\mountain\15740.jpg,mountain,3
15748.jpg,..\data\01_raw\seg_train\mountain\15748.jpg,mountain,3
15755.jpg,..\data\01_raw\seg_train\mountain\15755.jpg,mountain,3
15770.jpg,..\data\01_raw\seg_train\mountain\15770.jpg,mountain,3
15771.jpg,..\data\01_raw\seg_train\mountain\15771.jpg,mountain,3
15783.jpg,..\data\01_raw\seg_train\mountain\15783.jpg,mountain,3
15806.jpg,..\data\01_raw\seg_train\mountain\15806.jpg,mountain,3
15812.jpg,..\data\01_raw\seg_train\mountain\15812.jpg,mountain,3
15816.jpg,..\data\01_raw\seg_train\mountain\15816.jpg,mountain,3
1582.jpg,..\data\01_raw\seg_train\mountain\1582.jpg,mountain,3
15823.jpg,..\data\01_raw\seg_train\mountain\15823.jpg,mountain,3
15826.jpg,..\data\01_raw\seg_train\mountain\15826.jpg,mountain,3
15828.jpg,..\data\01_raw\seg_train\mountain\15828.jpg,mountain,3
15835.jpg,..\data\01_raw\seg_train\mountain\15835.jpg,mountain,3
15843.jpg,..\data\01_raw\seg_train\mountain\15843.jpg,mountain,3
15872.jpg,..\data\01_raw\seg_train\mountain\15872.jpg,mountain,3
15876.jpg,..\data\01_raw\seg_train\mountain\15876.jpg,mountain,3
1588.jpg,..\data\01_raw\seg_train\mountain\1588.jpg,mountain,3
15886.jpg,..\data\01_raw\seg_train\mountain\15886.jpg,mountain,3
15899.jpg,..\data\01_raw\seg_train\mountain\15899.jpg,mountain,3
15915.jpg,..\data\01_raw\seg_train\mountain\15915.jpg,mountain,3
15931.jpg,..\data\01_raw\seg_train\mountain\15931.jpg,mountain,3
15932.jpg,..\data\01_raw\seg_train\mountain\15932.jpg,mountain,3
15936.jpg,..\data\01_raw\seg_train\mountain\15936.jpg,mountain,3
15965.jpg,..\data\01_raw\seg_train\mountain\15965.jpg,mountain,3
1597.jpg,..\data\01_raw\seg_train\mountain\1597.jpg,mountain,3
15970.jpg,..\data\01_raw\seg_train\mountain\15970.jpg,mountain,3
15971.jpg,..\data\01_raw\seg_train\mountain\15971.jpg,mountain,3
15977.jpg,..\data\01_raw\seg_train\mountain\15977.jpg,mountain,3
15978.jpg,..\data\01_raw\seg_train\mountain\15978.jpg,mountain,3
15987.jpg,..\data\01_raw\seg_train\mountain\15987.jpg,mountain,3
15991.jpg,..\data\01_raw\seg_train\mountain\15991.jpg,mountain,3
15998.jpg,..\data\01_raw\seg_train\mountain\15998.jpg,mountain,3
15999.jpg,..\data\01_raw\seg_train\mountain\15999.jpg,mountain,3
16.jpg,..\data\01_raw\seg_train\mountain\16.jpg,mountain,3
1600.jpg,..\data\01_raw\seg_train\mountain\1600.jpg,mountain,3
16008.jpg,..\data\01_raw\seg_train\mountain\16008.jpg,mountain,3
16009.jpg,..\data\01_raw\seg_train\mountain\16009.jpg,mountain,3
1602.jpg,..\data\01_raw\seg_train\mountain\1602.jpg,mountain,3
16024.jpg,..\data\01_raw\seg_train\mountain\16024.jpg,mountain,3
16026.jpg,..\data\01_raw\seg_train\mountain\16026.jpg,mountain,3
16034.jpg,..\data\01_raw\seg_train\mountain\16034.jpg,mountain,3
16037.jpg,..\data\01_raw\seg_train\mountain\16037.jpg,mountain,3
16041.jpg,..\data\01_raw\seg_train\mountain\16041.jpg,mountain,3
16046.jpg,..\data\01_raw\seg_train\mountain\16046.jpg,mountain,3
16050.jpg,..\data\01_raw\seg_train\mountain\16050.jpg,mountain,3
1607.jpg,..\data\01_raw\seg_train\mountain\1607.jpg,mountain,3
16074.jpg,..\data\01_raw\seg_train\mountain\16074.jpg,mountain,3
1608.jpg,..\data\01_raw\seg_train\mountain\1608.jpg,mountain,3
16081.jpg,..\data\01_raw\seg_train\mountain\16081.jpg,mountain,3
16087.jpg,..\data\01_raw\seg_train\mountain\16087.jpg,mountain,3
16088.jpg,..\data\01_raw\seg_train\mountain\16088.jpg,mountain,3
1609.jpg,..\data\01_raw\seg_train\mountain\1609.jpg,mountain,3
16097.jpg,..\data\01_raw\seg_train\mountain\16097.jpg,mountain,3
16104.jpg,..\data\01_raw\seg_train\mountain\16104.jpg,mountain,3
16114.jpg,..\data\01_raw\seg_train\mountain\16114.jpg,mountain,3
1612.jpg,..\data\01_raw\seg_train\mountain\1612.jpg,mountain,3
